"","Gene","Exon","Transcript","Junction","DER","Symbol"
"ENSG00000231952",TRUE,TRUE,TRUE,TRUE,FALSE,"DPY19L1P2"
"ENSG00000272905",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000170852",TRUE,TRUE,TRUE,TRUE,FALSE,"KBTBD2"
"ENSG00000205763",TRUE,TRUE,TRUE,TRUE,FALSE,"RP9P"
"ENSG00000122642",TRUE,TRUE,TRUE,TRUE,FALSE,"FKBP9"
"ENSG00000252821",TRUE,TRUE,TRUE,FALSE,FALSE,"RNU6-388P"
"ENSG00000122643",TRUE,TRUE,TRUE,TRUE,TRUE,"NT5C3A"
"ENSG00000164610",TRUE,TRUE,TRUE,TRUE,TRUE,"RP9"
"ENSG00000122507",TRUE,TRUE,TRUE,TRUE,TRUE,"BBS9"
"ENSG00000236494",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000164619",TRUE,TRUE,TRUE,TRUE,TRUE,"BMPER"
"ENSG00000236212",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000197085",TRUE,TRUE,TRUE,TRUE,FALSE,"NPSR1-AS1"
"ENSG00000173852",TRUE,TRUE,TRUE,TRUE,TRUE,"DPY19L1"
"ENSG00000221669",TRUE,TRUE,FALSE,FALSE,FALSE,"MIR548N"
"ENSG00000189212",TRUE,TRUE,TRUE,TRUE,TRUE,"DPY19L2P1"
"ENSG00000122557",TRUE,TRUE,TRUE,TRUE,TRUE,"HERPUD2"
"ENSG00000271122",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000227544",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000228878",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000122545",TRUE,TRUE,TRUE,TRUE,TRUE,"SEPT7"
"ENSG00000200446",TRUE,TRUE,TRUE,FALSE,FALSE,"RNU6-1085P"
"ENSG00000232930",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000260070",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000164542",TRUE,TRUE,TRUE,TRUE,TRUE,"KIAA0895"
"ENSG00000011426",TRUE,TRUE,TRUE,TRUE,TRUE,"ANLN"
"ENSG00000136250",TRUE,TRUE,TRUE,TRUE,TRUE,"AOAH"
"ENSG00000230831",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000155849",TRUE,TRUE,TRUE,TRUE,TRUE,"ELMO1"
"ENSG00000187037",TRUE,TRUE,TRUE,TRUE,FALSE,"GPR141"
"ENSG00000086289",TRUE,TRUE,TRUE,TRUE,TRUE,"EPDR1"
"ENSG00000086288",TRUE,TRUE,TRUE,TRUE,FALSE,"NME8"
"ENSG00000106483",TRUE,TRUE,TRUE,TRUE,TRUE,"SFRP4"
"ENSG00000010270",TRUE,TRUE,TRUE,TRUE,TRUE,"STARD3NL"
"ENSG00000227191",TRUE,TRUE,TRUE,TRUE,TRUE,"TRGC2"
"ENSG00000211688",TRUE,TRUE,TRUE,TRUE,TRUE,"TRGJP2"
"ENSG00000211689",TRUE,TRUE,TRUE,TRUE,TRUE,"TRGC1"
"ENSG00000211692",TRUE,TRUE,TRUE,TRUE,TRUE,"TRGJP1"
"ENSG00000272908",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000211698",TRUE,TRUE,FALSE,TRUE,FALSE,"TRGV4"
"ENSG00000078053",TRUE,TRUE,TRUE,TRUE,TRUE,"AMPH"
"ENSG00000006715",TRUE,TRUE,TRUE,TRUE,TRUE,"VPS41"
"ENSG00000106536",TRUE,TRUE,TRUE,TRUE,TRUE,"POU6F2"
"ENSG00000233854",TRUE,TRUE,FALSE,TRUE,FALSE,"POU6F2-AS2"
"ENSG00000241127",TRUE,TRUE,TRUE,TRUE,TRUE,"YAE1D1"
"ENSG00000236015",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000006451",TRUE,TRUE,TRUE,TRUE,TRUE,"RALA"
"ENSG00000228554",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000188185",TRUE,TRUE,TRUE,TRUE,TRUE,"LINC00265"
"ENSG00000226220",TRUE,TRUE,TRUE,FALSE,TRUE,"CICP22"
"ENSG00000237251",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000233225",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000259826",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000065883",TRUE,TRUE,TRUE,TRUE,TRUE,"CDK13"
"ENSG00000168303",TRUE,TRUE,TRUE,TRUE,TRUE,"MPLKIP"
"ENSG00000175600",TRUE,TRUE,TRUE,TRUE,TRUE,"SUGCT"
"ENSG00000122641",TRUE,TRUE,TRUE,TRUE,FALSE,"INHBA"
"ENSG00000224116",TRUE,TRUE,TRUE,TRUE,TRUE,"INHBA-AS1"
"ENSG00000106571",TRUE,TRUE,TRUE,TRUE,TRUE,"GLI3"
"ENSG00000213721",TRUE,TRUE,FALSE,FALSE,FALSE,"HMGN2P30"
"ENSG00000261019",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000106588",TRUE,TRUE,TRUE,TRUE,FALSE,"PSMA2"
"ENSG00000232006",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000002746",TRUE,TRUE,TRUE,TRUE,TRUE,"HECW1"
"ENSG00000181211",TRUE,TRUE,FALSE,TRUE,FALSE,"HECW1-IT1"
"ENSG00000231638",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000164543",TRUE,TRUE,TRUE,TRUE,TRUE,"STK17A"
"ENSG00000106603",TRUE,TRUE,TRUE,TRUE,TRUE,"COA1"
"ENSG00000106605",TRUE,TRUE,TRUE,TRUE,TRUE,"BLVRA"
"ENSG00000106608",TRUE,TRUE,TRUE,TRUE,TRUE,"URGCP"
"ENSG00000078967",TRUE,TRUE,TRUE,TRUE,TRUE,"UBE2D4"
"ENSG00000214783",TRUE,TRUE,TRUE,TRUE,TRUE,"POLR2J4"
"ENSG00000273432",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000272655",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000228903",TRUE,TRUE,TRUE,TRUE,TRUE,"RASA4CP"
"ENSG00000235314",TRUE,TRUE,TRUE,TRUE,FALSE,"LINC00957"
"ENSG00000136279",TRUE,TRUE,TRUE,TRUE,TRUE,"DBNL"
"ENSG00000106624",TRUE,TRUE,TRUE,TRUE,TRUE,"AEBP1"
"ENSG00000106628",TRUE,TRUE,TRUE,TRUE,TRUE,"POLD2"
"ENSG00000106631",TRUE,TRUE,FALSE,TRUE,TRUE,"MYL7"
"ENSG00000106633",TRUE,TRUE,TRUE,TRUE,TRUE,"GCK"
"ENSG00000106636",TRUE,TRUE,TRUE,TRUE,TRUE,"YKT6"
"ENSG00000058404",TRUE,TRUE,TRUE,TRUE,TRUE,"CAMK2B"
"ENSG00000015676",TRUE,TRUE,TRUE,TRUE,TRUE,"NUDCD3"
"ENSG00000146677",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000136271",TRUE,TRUE,TRUE,TRUE,TRUE,"DDX56"
"ENSG00000158604",TRUE,TRUE,TRUE,TRUE,TRUE,"TMED4"
"ENSG00000105953",TRUE,TRUE,TRUE,TRUE,TRUE,"OGDH"
"ENSG00000105968",TRUE,TRUE,TRUE,TRUE,TRUE,"H2AFV"
"ENSG00000146676",TRUE,TRUE,TRUE,FALSE,TRUE,"PURB"
"ENSG00000272768",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000232956",TRUE,TRUE,TRUE,TRUE,TRUE,"SNHG15"
"ENSG00000136280",TRUE,TRUE,TRUE,TRUE,TRUE,"CCM2"
"ENSG00000136274",TRUE,TRUE,TRUE,TRUE,TRUE,"NACAD"
"ENSG00000136270",TRUE,TRUE,TRUE,TRUE,TRUE,"TBRG4"
"ENSG00000206838",TRUE,TRUE,FALSE,FALSE,FALSE,"SNORA5A"
"ENSG00000201772",TRUE,TRUE,FALSE,FALSE,FALSE,"SNORA5C"
"ENSG00000122679",TRUE,TRUE,TRUE,TRUE,TRUE,"RAMP3"
"ENSG00000225537",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000164742",TRUE,TRUE,TRUE,TRUE,TRUE,"ADCY1"
"ENSG00000235955",TRUE,TRUE,TRUE,FALSE,TRUE,"CICP20"
"ENSG00000146678",TRUE,TRUE,TRUE,TRUE,FALSE,"IGFBP1"
"ENSG00000146674",TRUE,TRUE,TRUE,TRUE,TRUE,"IGFBP3"
"ENSG00000233539",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000214754",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000136205",TRUE,TRUE,TRUE,TRUE,TRUE,"TNS3"
"ENSG00000236078",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000136273",TRUE,TRUE,TRUE,TRUE,TRUE,"HUS1"
"ENSG00000146666",TRUE,TRUE,FALSE,FALSE,FALSE,"LINC00525"
"ENSG00000158683",TRUE,TRUE,TRUE,TRUE,FALSE,"PKD1L1"
"ENSG00000225507",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000164744",TRUE,TRUE,TRUE,TRUE,FALSE,"SUN3"
"ENSG00000183696",TRUE,TRUE,TRUE,TRUE,TRUE,"UPP1"
"ENSG00000225705",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000267970",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000188730",TRUE,TRUE,TRUE,TRUE,TRUE,"VWC2"
"ENSG00000042813",TRUE,TRUE,FALSE,TRUE,FALSE,"ZPBP"
"ENSG00000200815",TRUE,TRUE,TRUE,FALSE,FALSE,"RNU6-1091P"
"ENSG00000132436",TRUE,TRUE,TRUE,TRUE,TRUE,"FIGNL1"
"ENSG00000106070",TRUE,TRUE,TRUE,TRUE,TRUE,"GRB10"
"ENSG00000228204",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000106078",TRUE,TRUE,TRUE,TRUE,TRUE,"COBL"
"ENSG00000229403",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000242650",TRUE,TRUE,FALSE,FALSE,FALSE,"RN7SL292P"
"ENSG00000227344",TRUE,TRUE,TRUE,FALSE,FALSE,"HAUS6P1"
"ENSG00000231427",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000170419",TRUE,TRUE,TRUE,TRUE,TRUE,"VSTM2A"
"ENSG00000224223",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000228735",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000200471",TRUE,TRUE,FALSE,FALSE,FALSE,"RNU6-1125P"
"ENSG00000132432",TRUE,TRUE,TRUE,TRUE,TRUE,"SEC61G"
"ENSG00000234707",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000252054",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000146648",TRUE,TRUE,TRUE,TRUE,TRUE,"EGFR"
"ENSG00000224057",TRUE,TRUE,FALSE,TRUE,FALSE,"EGFR-AS1"
"ENSG00000132434",TRUE,TRUE,TRUE,TRUE,TRUE,"LANCL2"
"ENSG00000154978",TRUE,TRUE,TRUE,TRUE,TRUE,"VOPP1"
"ENSG00000178665",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF713"
"ENSG00000265676",TRUE,TRUE,FALSE,FALSE,FALSE,"RN7SL64P"
"ENSG00000146729",TRUE,TRUE,TRUE,TRUE,TRUE,"GBAS"
"ENSG00000146733",TRUE,TRUE,TRUE,TRUE,TRUE,"PSPH"
"ENSG00000146731",TRUE,TRUE,TRUE,TRUE,TRUE,"CCT6A"
"ENSG00000206603",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000207168",TRUE,TRUE,FALSE,FALSE,FALSE,"SNORA15"
"ENSG00000129103",TRUE,TRUE,TRUE,TRUE,TRUE,"SUMF2"
"ENSG00000164776",TRUE,TRUE,TRUE,TRUE,TRUE,"PHKG1"
"ENSG00000185290",TRUE,TRUE,TRUE,TRUE,TRUE,"NUPR1L"
"ENSG00000233028",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000223559",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000233288",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000228440",TRUE,TRUE,FALSE,FALSE,FALSE,"MTND5P6"
"ENSG00000224723",TRUE,TRUE,FALSE,TRUE,FALSE,"GUSBP10"
"ENSG00000169325",TRUE,TRUE,FALSE,TRUE,FALSE,"GUSBP12"
"ENSG00000243981",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000230796",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000237639",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000236261",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000234085",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000231484",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000223566",TRUE,TRUE,FALSE,TRUE,FALSE,"TNRC18P2"
"ENSG00000227397",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000225451",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000236299",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000235720",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000226581",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000226342",TRUE,TRUE,TRUE,FALSE,FALSE,"NMD3P1"
"ENSG00000227910",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000233173",TRUE,TRUE,FALSE,FALSE,FALSE,"VN1R34P"
"ENSG00000228660",TRUE,TRUE,TRUE,FALSE,FALSE,"VN1R35P"
"ENSG00000214652",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000223558",TRUE,TRUE,FALSE,FALSE,FALSE,"TRIM60P17"
"ENSG00000224458",TRUE,TRUE,FALSE,TRUE,FALSE,"GUSBP6"
"ENSG00000235227",TRUE,TRUE,FALSE,FALSE,FALSE,"VN1R38P"
"ENSG00000213644",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000234444",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF736"
"ENSG00000227986",TRUE,TRUE,TRUE,TRUE,FALSE,"TRIM60P18"
"ENSG00000232727",TRUE,TRUE,TRUE,FALSE,FALSE,"YWHAEP1"
"ENSG00000235349",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000213642",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000196247",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF107"
"ENSG00000271550",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000197008",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF138"
"ENSG00000234338",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000213640",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000189316",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000223476",TRUE,TRUE,TRUE,FALSE,FALSE,"VN1R42P"
"ENSG00000152926",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF117"
"ENSG00000213462",TRUE,TRUE,TRUE,TRUE,FALSE,"ERV3-1"
"ENSG00000234585",TRUE,TRUE,TRUE,TRUE,TRUE,"CCT6P3"
"ENSG00000164669",TRUE,TRUE,TRUE,TRUE,TRUE,"INTS4L1"
"ENSG00000237026",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000229064",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000252102",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000200130",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000232906",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000146757",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF92"
"ENSG00000226767",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000235421",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000228409",TRUE,TRUE,TRUE,TRUE,TRUE,"CCT6P1"
"ENSG00000206634",TRUE,TRUE,TRUE,FALSE,FALSE,"SNORA22"
"ENSG00000196715",TRUE,TRUE,TRUE,TRUE,TRUE,"VKORC1L1"
"ENSG00000169919",TRUE,TRUE,TRUE,TRUE,TRUE,"GUSB"
"ENSG00000126522",TRUE,TRUE,TRUE,TRUE,TRUE,"ASL"
"ENSG00000241258",TRUE,TRUE,TRUE,TRUE,FALSE,"CRCP"
"ENSG00000234185",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000223473",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000237310",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000179342",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000234500",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000243335",TRUE,TRUE,TRUE,TRUE,TRUE,"KCTD7"
"ENSG00000154710",TRUE,TRUE,TRUE,TRUE,FALSE,"RABGEF1"
"ENSG00000271064",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000230583",TRUE,TRUE,FALSE,TRUE,FALSE,"GTF2IRD1P1"
"ENSG00000179131",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000106609",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM248"
"ENSG00000126524",TRUE,TRUE,TRUE,TRUE,TRUE,"SBDS"
"ENSG00000198874",TRUE,TRUE,TRUE,TRUE,TRUE,"TYW1"
"ENSG00000067601",TRUE,TRUE,TRUE,TRUE,TRUE,"PMS2P4"
"ENSG00000228019",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000273448",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000235475",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000233423",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000236531",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000158321",TRUE,TRUE,TRUE,TRUE,TRUE,"AUTS2"
"ENSG00000185274",TRUE,TRUE,TRUE,TRUE,TRUE,"WBSCR17"
"ENSG00000183166",TRUE,TRUE,TRUE,TRUE,TRUE,"CALN1"
"ENSG00000228769",TRUE,TRUE,FALSE,FALSE,FALSE,"ABCF2P2"
"ENSG00000254184",TRUE,TRUE,TRUE,TRUE,TRUE,"TYW1B"
"ENSG00000225648",TRUE,TRUE,TRUE,TRUE,TRUE,"SBDSP1"
"ENSG00000196313",TRUE,TRUE,TRUE,TRUE,TRUE,"POM121"
"ENSG00000272843",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000155428",TRUE,TRUE,FALSE,TRUE,TRUE,"TRIM74"
"ENSG00000205584",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000233369",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000182487",TRUE,TRUE,FALSE,TRUE,TRUE,"NCF1B"
"ENSG00000214544",TRUE,TRUE,TRUE,TRUE,TRUE,"GTF2IRD2P1"
"ENSG00000130305",TRUE,TRUE,TRUE,TRUE,TRUE,"NSUN5"
"ENSG00000146755",TRUE,TRUE,FALSE,TRUE,TRUE,"TRIM50"
"ENSG00000009954",TRUE,TRUE,TRUE,TRUE,TRUE,"BAZ1B"
"ENSG00000106635",TRUE,TRUE,TRUE,TRUE,TRUE,"BCL7B"
"ENSG00000106638",TRUE,TRUE,TRUE,TRUE,TRUE,"TBL2"
"ENSG00000009950",TRUE,TRUE,TRUE,TRUE,TRUE,"MLXIPL"
"ENSG00000176428",TRUE,TRUE,TRUE,TRUE,TRUE,"VPS37D"
"ENSG00000176410",TRUE,TRUE,TRUE,FALSE,TRUE,"DNAJC30"
"ENSG00000106089",TRUE,TRUE,TRUE,TRUE,TRUE,"STX1A"
"ENSG00000106077",TRUE,TRUE,TRUE,TRUE,TRUE,"ABHD11"
"ENSG00000189143",TRUE,TRUE,TRUE,TRUE,FALSE,"CLDN4"
"ENSG00000165171",TRUE,TRUE,TRUE,TRUE,TRUE,"WBSCR27"
"ENSG00000049540",TRUE,TRUE,TRUE,TRUE,TRUE,"ELN"
"ENSG00000232415",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000106683",TRUE,TRUE,TRUE,TRUE,TRUE,"LIMK1"
"ENSG00000106682",TRUE,TRUE,TRUE,TRUE,TRUE,"EIF4H"
"ENSG00000207741",TRUE,TRUE,TRUE,FALSE,FALSE,"MIR590"
"ENSG00000086730",TRUE,TRUE,TRUE,TRUE,TRUE,"LAT2"
"ENSG00000049541",TRUE,TRUE,TRUE,TRUE,TRUE,"RFC2"
"ENSG00000006704",TRUE,TRUE,TRUE,TRUE,TRUE,"GTF2IRD1"
"ENSG00000273069",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000077809",TRUE,TRUE,TRUE,TRUE,TRUE,"GTF2I"
"ENSG00000232729",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000232210",TRUE,TRUE,TRUE,FALSE,FALSE,"PHBP15"
"ENSG00000158517",TRUE,TRUE,TRUE,TRUE,FALSE,"NCF1"
"ENSG00000196275",TRUE,TRUE,TRUE,TRUE,FALSE,"GTF2IRD2"
"ENSG00000123965",TRUE,TRUE,TRUE,TRUE,TRUE,"PMS2P5"
"ENSG00000184616",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000183086",TRUE,TRUE,TRUE,TRUE,TRUE,"GATSL1"
"ENSG00000174428",TRUE,TRUE,TRUE,TRUE,TRUE,"GTF2IRD2B"
"ENSG00000165178",TRUE,TRUE,TRUE,TRUE,TRUE,"NCF1C"
"ENSG00000232561",TRUE,TRUE,TRUE,TRUE,TRUE,"GTF2IP1"
"ENSG00000224804",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000254977",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000205583",TRUE,TRUE,TRUE,TRUE,TRUE,"STAG3L1"
"ENSG00000146722",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000178809",TRUE,TRUE,TRUE,TRUE,TRUE,"TRIM73"
"ENSG00000170092",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000127957",TRUE,TRUE,TRUE,TRUE,TRUE,"PMS2P3"
"ENSG00000127946",TRUE,TRUE,TRUE,TRUE,TRUE,"HIP1"
"ENSG00000006606",TRUE,TRUE,TRUE,TRUE,FALSE,"CCL26"
"ENSG00000005486",TRUE,TRUE,TRUE,TRUE,TRUE,"RHBDD2"
"ENSG00000127948",TRUE,TRUE,TRUE,TRUE,TRUE,"POR"
"ENSG00000201643",TRUE,TRUE,TRUE,FALSE,FALSE,"SNORA14A"
"ENSG00000189077",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM120A"
"ENSG00000146701",TRUE,TRUE,TRUE,TRUE,TRUE,"MDH2"
"ENSG00000230882",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000227038",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000224273",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000177679",TRUE,TRUE,TRUE,TRUE,TRUE,"SRRM3"
"ENSG00000106211",TRUE,TRUE,TRUE,TRUE,TRUE,"HSPB1"
"ENSG00000146700",TRUE,TRUE,TRUE,TRUE,TRUE,"SRCRB4D"
"ENSG00000243566",TRUE,TRUE,TRUE,TRUE,TRUE,"UPK3B"
"ENSG00000205485",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000146707",TRUE,TRUE,TRUE,TRUE,FALSE,"POMZP3"
"ENSG00000205482",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000213542",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000135205",TRUE,TRUE,TRUE,TRUE,TRUE,"CCDC146"
"ENSG00000127951",TRUE,TRUE,TRUE,TRUE,FALSE,"FGL2"
"ENSG00000250990",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000186088",TRUE,TRUE,TRUE,TRUE,TRUE,"GSAP"
"ENSG00000127947",TRUE,TRUE,TRUE,TRUE,TRUE,"PTPN12"
"ENSG00000214293",TRUE,TRUE,TRUE,TRUE,TRUE,"RSBN1L-AS1"
"ENSG00000187257",TRUE,TRUE,TRUE,TRUE,TRUE,"RSBN1L"
"ENSG00000006576",TRUE,TRUE,TRUE,TRUE,TRUE,"PHTF2"
"ENSG00000232756",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000187391",TRUE,TRUE,TRUE,TRUE,TRUE,"MAGI2"
"ENSG00000235751",TRUE,TRUE,TRUE,TRUE,FALSE,"MAGI2-IT1"
"ENSG00000226978",TRUE,TRUE,FALSE,FALSE,FALSE,"MAGI2-AS2"
"ENSG00000234456",TRUE,TRUE,TRUE,TRUE,TRUE,"MAGI2-AS3"
"ENSG00000127955",TRUE,TRUE,TRUE,TRUE,TRUE,"GNAI1"
"ENSG00000232667",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000135218",TRUE,TRUE,TRUE,TRUE,TRUE,"CD36"
"ENSG00000214415",TRUE,TRUE,FALSE,TRUE,FALSE,"GNAT3"
"ENSG00000075223",TRUE,TRUE,TRUE,TRUE,TRUE,"SEMA3C"
"ENSG00000019991",TRUE,TRUE,TRUE,TRUE,TRUE,"HGF"
"ENSG00000153956",TRUE,TRUE,TRUE,TRUE,TRUE,"CACNA2D1"
"ENSG00000228711",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000170381",TRUE,TRUE,TRUE,TRUE,TRUE,"SEMA3E"
"ENSG00000075213",TRUE,TRUE,TRUE,TRUE,TRUE,"SEMA3A"
"ENSG00000232019",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000229251",TRUE,TRUE,TRUE,FALSE,TRUE,"HNRNPA1P8"
"ENSG00000153993",TRUE,TRUE,TRUE,TRUE,TRUE,"SEMA3D"
"ENSG00000227785",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000198822",TRUE,TRUE,TRUE,TRUE,TRUE,"GRM3"
"ENSG00000231255",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000164659",TRUE,TRUE,TRUE,TRUE,TRUE,"KIAA1324L"
"ENSG00000261462",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000224046",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000135164",TRUE,TRUE,TRUE,TRUE,TRUE,"DMTF1"
"ENSG00000135185",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM243"
"ENSG00000182165",TRUE,TRUE,TRUE,TRUE,TRUE,"TP53TG1"
"ENSG00000005469",TRUE,TRUE,TRUE,TRUE,TRUE,"CROT"
"ENSG00000005471",TRUE,TRUE,TRUE,TRUE,FALSE,"ABCB4"
"ENSG00000085563",TRUE,TRUE,TRUE,TRUE,TRUE,"ABCB1"
"ENSG00000231956",TRUE,TRUE,TRUE,FALSE,FALSE,"HNRNPA1P9"
"ENSG00000105784",TRUE,TRUE,TRUE,TRUE,TRUE,"RUNDC3B"
"ENSG00000075303",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC25A40"
"ENSG00000006634",TRUE,TRUE,TRUE,TRUE,TRUE,"DBF4"
"ENSG00000008277",TRUE,TRUE,TRUE,TRUE,TRUE,"ADAM22"
"ENSG00000075142",TRUE,TRUE,TRUE,TRUE,TRUE,"SRI"
