"EnsemblID","Type","negCorr","posCorr","minFeature","maxFeature","numFeatures","numSigFeatures","Symbol","EntrezID","corDiff"
"ENSG00000132182","Exon",-0.216573717980023,0.150582512781084,"e207160","e207188",45,13,"NUP210",23225,0.367156230761107
"ENSG00000163520","Exon",-0.266736910858532,0.0638532501083333,"e207373","e207381",30,27,"FBLN2",2199,0.330590160966865
"ENSG00000224514","Exon",-0.210563074207591,0.266283408950516,"e207440","e207439",8,5,"LINC00620",285375,0.476846483158107
"ENSG00000268279","Exon",-0.350774990697654,0.451032864575601,"e207544","e207541",6,6,"",NA,0.801807855273255
"ENSG00000228242","Exon",-0.194521639195233,0.434746325126704,"e207548","e207550",5,4,"",NA,0.629267964321937
"ENSG00000225733","Exon",-0.377253375375246,0.391047626193049,"e208017","e208012",13,10,"FGD5-AS1",100505641,0.768301001568295
"ENSG00000177463","Exon",-0.426014159239782,0.290556549749939,"e208075","e208120",37,28,"NR2C2",7182,0.716570708989722
"ENSG00000131368","Exon",-0.253329626261949,0.355773550942774,"e208130","e208149",17,14,"MRPS25",64432,0.609103177204722
"ENSG00000131381","Exon",-0.354343610596917,0.0536565457340568,"e208183","e208163",32,10,"ZFYVE20",64145,0.408000156330974
"ENSG00000144597","Exon",-0.12799845495589,0.0831988131471272,"e208434","e208439",8,3,"EAF1",85403,0.211197268103018
"ENSG00000249786","Exon",-0.0128421620928774,0.289832541070207,"e208461","e208480",24,10,"EAF1-AS1",NA,0.302674703163084
"ENSG00000206560","Exon",-0.207739190935156,0.315506222458293,"e208780","e208897",55,18,"ANKRD28",23243,0.523245413393449
"ENSG00000131374","Exon",-0.279762874689617,0.525635272816999,"e209278","e209255",80,18,"TBC1D5",9779,0.805398147506616
"ENSG00000182568","Exon",-0.285351500679936,0.257992918316703,"e209517","e209494",47,22,"SATB1",6304,0.543344418996639
"ENSG00000183977","Exon",-0.299466333984017,0.454803767461344,"e209815","e209821",8,5,"PP2D1",151649,0.754270101445361
"ENSG00000151789","Exon",-0.227208216715771,0.139076750927255,"e210009","e210016",35,6,"ZNF385D",79750,0.366284967643026
"ENSG00000170142","Exon",-0.553509871993833,0.478008176763524,"e210113","e210146",24,21,"UBE2E1",7324,1.03151804875736
"ENSG00000174748","Exon",-0.468954381827393,0.299829545235117,"e210229","e210207",27,27,"RPL15",6138,0.76878392706251
"ENSG00000077092","Exon",-0.0609430676010845,0.38265319907525,"e210392","e210427",19,18,"RARB",5915,0.443596266676335
"ENSG00000151092","Exon",-0.211893559895398,0.0966147912465764,"e210718","e210630",42,22,"NGLY1",55768,0.308508351141975
"ENSG00000163491","Exon",-0.0166767015742566,0.26359357876525,"e210944","e210874",63,54,"NEK10",152110,0.280270280339507
"ENSG00000228214","Exon",-0.214087228610733,0.112677507521003,"e211584","e211590",10,10,"LINC00693",645206,0.326764736131736
"ENSG00000144645","Exon",-0.231322276251178,0.407829334763343,"e211878","e211895",46,32,"OSBPL10",114884,0.639151611014522
"ENSG00000152642","Exon",-0.202234560820625,0.00208901608700965,"e212014","e212003",20,19,"GPD1L",23171,0.204323576907635
"ENSG00000153558","Exon",-0.425845213960754,0.0817221738624456,"e212614","e212543",70,14,"FBXL2",25827,0.5075673878232
"ENSG00000153560","Exon",-0.319789114890533,0.000402322542676605,"e212782","e212731",45,11,"UBP1",7342,0.32019143743321
"ENSG00000163539","Exon",-0.622383443475298,0.235614935949661,"e212999","e213102",96,62,"CLASP2",23122,0.857998379424959
"ENSG00000172995","Exon",-0.6335296115777,0.346676488309058,"e213426","e213467",92,72,"ARPP21",10777,0.980206099886758
"ENSG00000076242","Exon",-0.511350200264681,0.333737563613792,"e213948","e213927",56,51,"MLH1",4292,0.845087763878474
"ENSG00000093167","Exon",-0.0855612156088333,0.585238166161584,"e214111","e213975",63,33,"LRRFIP2",9209,0.670799381770418
"ENSG00000136059","Exon",-0.411160007885972,0.400568211247759,"e214532","e214472",40,19,"VILL",50853,0.811728219133731
"ENSG00000008226","Exon",-0.298569059287142,0.43215661965006,"e214626","e214679",49,11,"DLEC1",9940,0.730725678937202
"ENSG00000168026","Exon",-0.0671900290065429,0.473923570852709,"e216067","e215981",69,30,"TTC21A",199223,0.541113599859252
"ENSG00000172888","Exon",-0.279918708967986,0.498465452365832,"e216651","e216645",20,5,"ZNF621",285268,0.778384161333818
"ENSG00000168036","Exon",-0.524370710503858,0.111650657626738,"e216677","e216749",48,6,"CTNNB1",1499,0.636021368130596
"ENSG00000182606","Exon",-0.440307325927501,0.332463264076579,"e216954","e216952",32,13,"TRAK1",22906,0.77277059000408
"ENSG00000093183","Exon",-0.271640067335185,0.338426641558867,"e217290","e217239",44,24,"SEC22C",9117,0.610066708894052
"ENSG00000114857","Exon",-0.284029854986083,0.228902916594818,"e217386","e217341",53,26,"NKTR",4820,0.512932771580901
"ENSG00000144648","Exon",-0.187199308707867,0.471220317466603,"e217625","e217617",31,16,"ACKR2",1238,0.65841962617447
"ENSG00000273328","Exon",-0.340142878807471,0.395116433386476,"e217662","e217659",6,4,"",NA,0.735259312193947
"ENSG00000273291","Exon",-0.520800869047006,0.392814731784648,"e217669","e217667",12,9,"",NA,0.913615600831654
"ENSG00000240747","Exon",-0.509974767801992,0.407302403237871,"e217705","e217689",7,7,"KRBOX1",100506243,0.917277171039863
"ENSG00000144649","Exon",-0.0907726061142951,0.166126509137632,"e217738","e217746",13,13,"FAM198A",729085,0.256899115251927
"ENSG00000160746","Exon",-0.374279219931156,0.288242564102899,"e217807","e217868",50,22,"ANO10",55129,0.662521784034056
"ENSG00000011198","Exon",-0.301040251327873,0.165862188530927,"e217939","e217946",24,8,"ABHD5",51099,0.4669024398588
"ENSG00000163808","Exon",-0.522572200270442,0.540164315332109,"e218381","e218387",48,45,"KIF15",56992,1.06273651560255
"ENSG00000163812","Exon",-0.382827228617551,0.206500923351949,"e218435","e218457",28,10,"ZDHHC3",51304,0.589328151969499
"ENSG00000160796","Exon",-0.301546038259473,0.00422435855638576,"e219723","e219971",75,21,"NBEAL2",23218,0.305770396815859
"ENSG00000227398","Exon",-0.364257095102411,0.131417540868844,"e220074","e220077",7,4,"KIF9-AS1",285352,0.495674635971255
"ENSG00000088727","Exon",-0.399681506879882,0.43475949974494,"e220237","e220144",48,44,"KIF9",64147,0.834441006624822
"ENSG00000114648","Exon",-0.332625374744535,0.240092912607579,"e220256","e220286",19,10,"KLHL18",23276,0.572718287352113
"ENSG00000076201","Exon",-0.11035139780171,0.300632832890979,"e220337","e220310",35,26,"PTPN23",25930,0.410984230692689
"ENSG00000114650","Exon",-0.317037824531195,0.0378174923996597,"e220469","e220393",46,23,"SCAP",22937,0.354855316930855
"ENSG00000163832","Exon",-0.421169214485235,0.345993782192651,"e220535","e220537",33,25,"ELP6",54859,0.767162996677886
"ENSG00000132153","Exon",-0.362378405575644,0.309081582181703,"e220678","e220725",49,38,"DHX30",22907,0.671459987757347
"ENSG00000047849","Exon",-0.252554524429037,0.598057335611704,"e220946","e220977",56,52,"MAP4",4134,0.850611860040741
"ENSG00000213689","Exon",-0.326262379835802,0.701273205163963,"e221629","e221646",17,15,"TREX1",84126,1.02753558499976
"ENSG00000225697","Exon",-0.287336063286766,0.0986888030321252,"e222542","e222344",64,12,"SLC26A6",102465495,0.386024866318891
"ENSG00000213672","Exon",-0.272251624837894,0.815005624204936,"e222666","e222679",33,33,"NCKIPSD",51517,1.08725724904283
"ENSG00000177479","Exon",-0.0921259171981655,0.105385461914406,"e223026","e222957",69,56,"ARIH2",10425,0.197511379112572
"ENSG00000235236","Exon",-0.414965441792834,0.061299655553395,"e223106","e223105",4,4,"",NA,0.476265097346229
"ENSG00000178149","Exon",-0.527048790375182,0.555708898363462,"e223273","e223357",42,41,"DALRD3",55152,1.08275768873864
"ENSG00000198218","Exon",-0.361949395720654,0.293224925870017,"e223460","e223480",36,32,"QRICH1",54870,0.655174321590671
"ENSG00000172046","Exon",-0.248636027553947,0.193579657514946,"e223819","e223963",58,50,"USP19",10869,0.442215685068893
"ENSG00000114316","Exon",-0.231320072785903,0.30262301068203,"e224269","e224201",47,22,"USP4",7375,0.533943083467934
"ENSG00000164062","Exon",-0.115782270838092,0.344751069268804,"e224699","e224637",51,49,"APEH",327,0.460533340106896
"ENSG00000176020","Exon",-0.186029747260285,0.21730527950148,"e225125","e225130",11,11,"AMIGO3",386724,0.403335026761764
"ENSG00000173540","Exon",-0.180132406023452,0.284967758112524,"e225163","e225148",10,9,"GMPPB",386724,0.465100164135977
"ENSG00000176095","Exon",-0.118450440907085,0.276015264136298,"e225181","e225169",19,15,"IP6K1",9807,0.394465705043383
"ENSG00000004534","Exon",-0.474465770443742,0.355821544669038,"e225654","e225751",65,55,"RBM6",10180,0.83028731511278
"ENSG00000188338","Exon",-0.067363904441386,0.095617004087459,"e226203","e226170",35,34,"SLC38A3",NA,0.162980908528845
"ENSG00000214706","Exon",-0.350081852615974,0.0686078096274758,"e226521","e226516",49,12,"IFRD2",7866,0.418689662243449
"ENSG00000186792","Exon",-0.0205269248646144,0.254219317264422,"e226637","e226630",12,11,"HYAL3",8372,0.274746242129037
"ENSG00000243477","Exon",-0.0317562816921941,0.458431734961019,"e226646","e226643",13,12,"NAT6",24142,0.490188016653213
"ENSG00000114378","Exon",-0.26374966447066,0.197928452686189,"e226679","e226666",19,15,"HYAL1",3373,0.46167811715685
"ENSG00000068001","Exon",-0.447914137121579,0.0652963994017619,"e226704","e226707",23,20,"HYAL2",8692,0.513210536523341
"ENSG00000114383","Exon",-0.370465117169363,0.502027510247076,"e226713","e226726",16,13,"TUSC2",11334,0.872492627416439
"ENSG00000068028","Exon",-0.454361277947284,0.266735549815403,"e226732","e226742",16,16,"RASSF1",11186,0.721096827762687
"ENSG00000114388","Exon",-0.0615222600205776,0.233870459266681,"e226849","e226833",46,28,"NPRL2",10641,0.295392719287259
"ENSG00000088543","Exon",-0.258286462221272,0.543452048405668,"e227341","e227312",26,24,"C3orf18",51161,0.801738510626941
"ENSG00000114735","Exon",-0.287223866531882,0.109135571276345,"e227402","e227362",24,23,"HEMK1",51409,0.396359437808226
"ENSG00000114738","Exon",-0.333784805366022,0.163112857302949,"e227421","e227461",25,3,"MAPKAPK3",7867,0.496897662668971
"ENSG00000164081","Exon",-0.125918255405871,0.434794861662478,"e227688","e227741",33,27,"TEX264",51368,0.56071311706835
"ENSG00000224792","Exon",-0.00325121515169111,0.0542586823903903,"e227786","e227794",11,9,"",100506840,0.0575098975420815
"ENSG00000272762","Exon",-0.121384228572136,0.418853590277602,"e228132","e228126",2,2,"",NA,0.540237818849738
"ENSG00000023330","Exon",-0.422030450811701,0.235869258276737,"e228445","e228483",23,11,"ALAS1",211,0.657899709088438
"ENSG00000239732","Exon",-0.0792792365497445,0.297344774035974,"e228486","e228493",11,10,"TLR9",54106,0.376624010585718
"ENSG00000173366","Exon",-0.0792827267915626,0.277868478913236,"e228500","e228501",5,3,"",NA,0.357151205704798
"ENSG00000168237","Exon",-0.324733284140291,0.123837232306235,"e228664","e228659",25,7,"GLYCTK",132158,0.448570516446526
"ENSG00000010322","Exon",-0.256705791684829,0.553966417572551,"e229182","e229125",48,46,"NISCH",11188,0.81067220925738
"ENSG00000168273","Exon",-0.59438386509765,0.0414288758848378,"e229471","e229476",9,9,"SMIM4",440957,0.635812740982488
"ENSG00000114902","Exon",-0.199874378630691,0.517101032391,"e230028","e230030",11,11,"SPCS1",28972,0.716975411021691
"ENSG00000248592","Exon",-0.555686650856479,0.510862292891859,"e230540","e230558",14,12,"TMEM110-MUSTN1",100526772,1.06654894374834
"ENSG00000272305","Exon",-0.422199807137507,0.251268660449788,"e230699","e230695",9,6,"",NA,0.673468467587295
"ENSG00000163931","Exon",-0.111808069990839,0.327764510894061,"e230811","e230836",44,34,"TKT",7086,0.4395725808849
"ENSG00000114251","Exon",-0.200690482475671,0.103423232641237,"e231636","e231640",16,4,"WNT5A",7474,0.304113715116908
"ENSG00000163947","Exon",-0.1630017456499,0.235131938175653,"e232029","e232070",39,24,"ARHGEF3",50650,0.398133683825553
"ENSG00000163681","Exon",-0.132583353867751,0.300396807805356,"e232855","e232817",64,59,"SLMAP",7871,0.432980161673107
"ENSG00000163684","Exon",-0.227759492803516,0.180979659770549,"e233357","e233358",34,23,"RPP14",11102,0.408739152574065
"ENSG00000242428","Exon",-0.0534489580010849,0.16058688651021,"e233974","e233978",10,10,"",101929238,0.214035844511295
"ENSG00000144724","Exon",-0.210959029828914,0.0634689968853628,"e234079","e234098",41,21,"PTPRG",5793,0.274428026714277
"ENSG00000114405","Exon",-0.44922461382363,0.306884024570475,"e234201","e234219",18,7,"C3orf14",57415,0.756108638394105
"ENSG00000163618","Exon",-0.611223874302395,0.606530647574463,"e234376","e234261",64,18,"CADPS",8618,1.21775452187686
"ENSG00000163630","Exon",-0.0507187310078078,0.32006277955126,"e234437","e234446",36,27,"SYNPR",132204,0.370781510559068
"ENSG00000163634","Exon",-0.238799378892125,0.110926403772718,"e234598","e234591",20,11,"THOC7",80145,0.349725782664843
"ENSG00000163637","Exon",-0.618595539303253,0.127245458606298,"e234791","e234799",14,6,"PRICKLE2",166336,0.745840997909551
"ENSG00000151276","Exon",-0.376904597155448,0.290731130798322,"e235243","e235066",59,28,"MAGI1",9223,0.66763572795377
"ENSG00000144749","Exon",-0.173333573323948,0.20050998259441,"e235389","e235388",36,29,"LRIG1",26018,0.373843555918358
"ENSG00000183662","Exon",-0.283994738790136,0.0908655605477377,"e235505","e235509",12,9,"FAM19A1",407738,0.374860299337874
"ENSG00000244513","Exon",-0.277378415778711,0.262089893504147,"e235658","e235632",22,10,"",NA,0.539468309282858
"ENSG00000114541","Exon",-0.467558099166134,0.366914101081698,"e236002","e236005",61,46,"FRMD4B",23150,0.834472200247832
"ENSG00000114861","Exon",-0.347919681591465,0.234752767958744,"e236260","e236226",51,9,"FOXP1",27086,0.582672449550209
"ENSG00000144736","Exon",-0.322925911707515,0.38326131348895,"e236559","e236519",22,11,"SHQ1",55164,0.706187225196464
"ENSG00000121440","Exon",-0.543066015627985,0.279925086969315,"e236689","e236681",34,23,"PDZRN3",23024,0.8229911025973
"ENSG00000238278","Exon",-0.381259501856185,0.161649537642839,"e236801","e236803",8,5,"ALG1L6P",NA,0.542909039499024
"ENSG00000244026","Exon",-0.0308455999554465,0.113587492804193,"e236804","e236814",21,18,"FAM86DP",692099,0.144433092759639
"ENSG00000184500","Exon",-0.228961526775613,0.0459435346819092,"e237674","e237666",24,3,"PROS1",5627,0.274905061457522
"ENSG00000064225","Exon",-0.335583906137385,0.265154999214924,"e238541","e238397",65,34,"ST3GAL6",10402,0.600738905352308
"ENSG00000114021","Exon",-0.0246890189874934,0.340026869465024,"e238882","e238886",23,19,"NIT2",56954,0.364715888452518
"ENSG00000114354","Exon",-0.498049989496335,0.130747353753968,"e238994","e239031",24,8,"TFG",10342,0.628797343250303
"ENSG00000081154","Exon",-0.268782377048861,0.43529530752118,"e239692","e239669",20,20,"PCNP",57092,0.704077684570042
"ENSG00000066422","Exon",-0.0565504137235841,0.0376413754112172,"e239718","e239715",15,12,"ZBTB11",27107,0.0941917891348013
"ENSG00000144815","Exon",-0.0946068920987483,0.423254184963242,"e239820","e239847",22,22,"NXPE3",91775,0.517861077061991
"ENSG00000170017","Exon",-0.0379866469650776,0.108507547403985,"e240049","e240048",32,29,"ALCAM",214,0.146494194369063
"ENSG00000206532","Exon",-0.0217378147794071,0.0520356351805458,"e241200","e241198",5,3,"",NA,0.0737734499599529
"ENSG00000144824","Exon",-0.131134649879356,0.169643422140375,"e241488","e241486",46,31,"PHLDB2",90102,0.300778072019731
"ENSG00000144827","Exon",-0.223337377746313,0.0348497405811502,"e241521","e241509",14,11,"ABHD10",55347,0.258187118327463
"ENSG00000091972","Exon",-0.233971610570264,0.42873597447684,"e241792","e241789",18,14,"CD200",4345,0.662707585047103
"ENSG00000144848","Exon",-0.0375057147942875,0.42259098409232,"e241885","e241893",28,23,"ATG3",64422,0.460096698886608
"ENSG00000138459","Exon",-0.332238984131866,0.209764248363511,"e241931","e241937",22,5,"SLC35A5",55032,0.542003232495377
"ENSG00000163608","Exon",-0.19772951607848,0.055103657777573,"e242085","e242088",55,16,"C3orf17",25871,0.252833173856053
"ENSG00000144857","Exon",-0.309582522406521,0.264312085477452,"e242333","e242275",52,48,"BOC",91653,0.573894607883973
"ENSG00000178075","Exon",-0.209853044858759,0.265666764006917,"e242907","e242893",48,44,"GRAMD1C",54762,0.475519808865675
"ENSG00000163617","Exon",-0.269536730284769,0.283517521653879,"e243051","e243047",34,6,"KIAA1407",57577,0.553054251938648
"ENSG00000181722","Exon",-0.431950158948741,0.280019140099652,"e243261","e243197",55,4,"ZBTB20",26137,0.711969299048393
"ENSG00000121578","Exon",-0.356392207639506,0.206750677718863,"e243609","e243686",43,36,"B4GALT4",8702,0.563142885358369
"ENSG00000138495","Exon",-0.153183831392977,0.472678548537406,"e244023","e244024",17,14,"COX17",10063,0.625862379930382
"ENSG00000163406","Exon",-0.103115079202681,0.104803813663665,"e245006","e245070",34,32,"SLC15A2",6565,0.207918892866346
"ENSG00000160124","Exon",-0.0975778505701605,0.0100021086270383,"e245210","e245198",17,5,"CCDC58",131076,0.107579959197199
"ENSG00000114030","Exon",-0.318492784599895,0.122485611613581,"e245254","e245266",34,30,"KPNA1",3836,0.440978396213476
"ENSG00000173200","Exon",-0.0508914541549131,0.0254602275816009,"e245427","e245419",23,2,"PARP15",165631,0.076351681736514
"ENSG00000173193","Exon",-0.0221455900313209,0.206285165279906,"e245466","e245482",27,27,"PARP14",54625,0.228430755311227
"ENSG00000169087","Exon",-0.187983607972624,0.287930410187693,"e245520","e245525",21,19,"HSPBAP1",79663,0.475914018160317
"ENSG00000082684","Exon",-0.438542366449694,0.0489675565469329,"e245574","e245670",43,38,"SEMA5B",54437,0.487509922996627
"ENSG00000065485","Exon",-0.38397369196201,0.0517171370385795,"e245771","e245722",32,11,"PDIA5",102465667,0.435690829000589
"ENSG00000239523","Exon",-0.304910014623502,0.522662432469555,"e245949","e245950",8,7,"MYLK-AS1",100506826,0.827572447093057
"ENSG00000160145","Exon",-0.33989927170136,0.587847136949282,"e246743","e246563",109,84,"KALRN",8997,0.927746408650642
"ENSG00000221955","Exon",-0.382476887089077,0.393800072004977,"e246991","e247055",51,33,"SLC12A8",84561,0.776276959094054
"ENSG00000241288","Exon",-0.0229388313134813,0.134308797574878,"e247294","e247287",27,12,"",NA,0.157247628888359
"ENSG00000189366","Exon",-0.00813897098508837,0.32615913384855,"e247333","e247337",6,5,"ALG1L",200810,0.334298104833638
"ENSG00000114544","Exon",-0.431657432403321,0.380711194227897,"e247479","e247454",51,46,"SLC41A3",54946,0.812368626631218
"ENSG00000070476","Exon",-0.548943499442624,0.0434325541214761,"e247825","e247827",16,15,"ZXDC",79364,0.5923760535641
